age,workclass,education,education.num,marital.status,occupation,relationship,race,sex,hours.per.week,native.country,income,fairness_weight,merit_score,final_score
57,Private,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,38,United-States,>50K,2.1999658551748333,0.4946924797111344,1.0883065641762646
36,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,70,United-States,<=50K,1.093519284984871,0.582864131934562,0.6373731687964097
44,Federal-gov,Bachelors,13,Divorced,Tech-support,Not-in-family,White,Male,40,United-States,>50K,0.7876373846816079,0.5760679339965903,0.4537326409320115
49,State-gov,Doctorate,16,Never-married,Exec-managerial,Not-in-family,White,Female,50,United-States,>50K,2.1999658551748333,0.7188356164054598,1.5814138115755658
44,Self-emp-inc,Some-college,10,Never-married,Sales,Not-in-family,White,Male,60,United-States,<=50K,1.093519284984871,0.5779046686955306,0.6319499001013553
55,Private,Some-college,10,Widowed,Farming-fishing,Not-in-family,White,Male,62,United-States,>50K,0.7876373846816079,0.6021568353153032,0.4742812349358991
45,Private,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,44,United-States,>50K,0.7876373846816079,0.4758051439568582,0.37476191920423574
48,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,>50K,2.1999658551748333,0.46154738605930967,1.0153884898756782
31,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K,0.7876373846816079,0.581218898491987,0.4577897331357536
55,Local-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,40,United-States,>50K,2.1999658551748333,0.47113642715506876,1.0364840528702164
70,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.7876373846816079,0.5216843723582667,0.4108981146735313
70,Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,8,United-States,>50K,0.7876373846816079,0.49474559684156205,0.3896801279790291
73,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0.7876373846816079,0.6157939613933063,0.48502234525455085
72,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,28,United-States,>50K,0.7876373846816079,0.6193220575598621,0.4878012056920821
31,Private,HS-grad,9,Separated,Machine-op-inspct,Unmarried,White,Female,40,United-States,<=50K,0.8525062819796573,0.43825971482675197,0.3736191600284192
28,Private,10th,6,Widowed,Adm-clerical,Unmarried,White,Female,35,United-States,<=50K,0.8525062819796573,0.3211909421184772,0.2738172958709663
23,Self-emp-not-inc,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,>50K,0.7876373846816079,0.547300810709313,0.43107457918120706
49,Local-gov,9th,5,Widowed,Handlers-cleaners,Unmarried,White,Male,40,United-States,>50K,0.7876373846816079,0.34291724908098953,0.2700944452283621
27,Local-gov,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,40,United-States,>50K,0.7876373846816079,0.4627802627700325,0.3645030358504557
90,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,40,United-States,<=50K,1.093519284984871,0.519081632633864,0.5676257757665624
68,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,30,United-States,<=50K,0.8525062819796573,0.44302627898643676,0.3776826859180096
65,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,59,Canada,<=50K,0.8525062819796573,0.5720799552501608,0.48770175564540325
65,?,HS-grad,9,Widowed,?,Unmarried,White,Female,10,United-States,<=50K,0.8525062819796573,0.3470799552524567,0.2958878422019377
67,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,5,United-States,<=50K,0.8525062819796573,0.4468604975985814,0.38095138137134615
66,Local-gov,Bachelors,13,Widowed,Prof-specialty,Not-in-family,Black,Female,25,United-States,<=50K,0.8525062819796573,0.537327369277842,0.4580749577889634
24,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,24,United-States,<=50K,1.093519284984871,0.38520128597464054,0.42122503481424173
44,Self-emp-not-inc,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,35,United-States,<=50K,1.093519284984871,0.46310875032935506,0.5064183495303934
35,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0.8525062819796573,0.4737391668794714,0.40386561578455854
20,Private,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,18,United-States,<=50K,0.8525062819796573,0.41217081350803897,0.351378207764269
38,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,1.093519284984871,0.44784875592251105,0.48973125135774825
39,Private,Some-college,10,Never-married,Other-service,Own-child,Black,Female,40,United-States,<=50K,0.8525062819796573,0.4792186189341908,0.4085368830830132
32,Private,Some-college,10,Never-married,Machine-op-inspct,Other-relative,White,Female,40,Holand-Netherlands,<=50K,0.8525062819796573,0.46962957783843184,0.4003621653107176
42,Private,7th-8th,4,Never-married,Handlers-cleaners,Not-in-family,Black,Male,40,United-States,<=50K,1.093519284984871,0.3033282079872305,0.3316952451139385
63,?,HS-grad,9,Divorced,?,Not-in-family,White,Female,40,United-States,<=50K,0.8525062819796573,0.48209533126450765,0.41098929841605664
42,Self-emp-inc,Masters,14,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,60,India,>50K,0.7876373846816079,0.6951649426601709,0.547537897359197
64,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.42346519428218754,0.4630673564674372
28,Private,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,40,Puerto-Rico,<=50K,1.093519284984871,0.2841501257957124,0.3107236423884886
41,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Sales,Husband,Other,Male,84,Mexico,<=50K,1.093519284984871,0.7139991612840195,0.7807718523270986
41,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.3019583449735506,0.33019727349069206
58,Self-emp-not-inc,1st-4th,2,Married-civ-spouse,Transport-moving,Husband,White,Male,18,United-States,<=50K,1.093519284984871,0.16422560804787384,0.17958386948871666
59,State-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.5066158792077882,0.5539942339932823
34,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,White,Female,12,United-States,<=50K,0.8525062819796573,0.31379787529767494,0.267514659963137
45,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,<=50K,1.093519284984871,0.4803969806915052,0.5253233628346656
29,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,<=50K,0.8525062819796573,0.43551998879939224,0.3712835263791919
47,Private,10th,6,Married-civ-spouse,Sales,Husband,White,Male,52,United-States,<=50K,1.093519284984871,0.4252795638673941,0.4650514045989505
40,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.48058848194787074,0.5255327731516002
47,Self-emp-not-inc,5th-6th,3,Married-civ-spouse,Sales,Husband,White,Male,50,Mexico,<=50K,1.093519284984871,0.32609589040410003,0.3565921449111963
63,?,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,45,United-States,<=50K,1.093519284984871,0.6250545149297428,0.6835091662425378
41,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.4519583449635506,0.49422516622748747
34,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,United-States,<=50K,1.093519284984871,0.47236930386579157,0.5165449434121216
66,?,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,40,United-States,>50K,0.7876373846816079,0.6062049202975472,0.4774696580042827
65,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,10,United-States,>50K,0.7876373846816079,0.3770799552504567,0.2970022697693275
70,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,>50K,0.7876373846816079,0.49168437236026674,0.38726899313465835
75,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,0.7876373846816079,0.7244520547631362,0.5706055217408537
65,State-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,0.7876373846816079,0.4848350572918674,0.38187421652732395
65,Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,United-States,>50K,0.7876373846816079,0.5148350572898673,0.4055033380661969
73,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,0.7876373846816079,0.5717123287457765,0.45030200340355503
60,?,Bachelors,13,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,25,South,<=50K,1.093519284984871,0.5291081911957627,0.5785900109160288
68,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.5489446463289069,0.6002815571498592
74,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,20,United-States,<=50K,1.093519284984871,0.40532708972204573,0.4432329893378501
43,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,72,?,<=50K,0.8525062819796573,0.4216368465116151,0.3594480603652444
19,Self-emp-not-inc,11th,7,Married-civ-spouse,Craft-repair,Own-child,White,Male,55,United-States,<=50K,1.093519284984871,0.4306989096862989,0.47097756376392513
37,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.44647889290883114,0.4882332797345018
45,Federal-gov,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,40,Philippines,<=50K,1.093519284984871,0.5474377970122701,0.5986337883625505
64,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,60,China,<=50K,1.093519284984871,0.725301928961128,0.7931316467557203
30,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.43688985181307216,0.4777474783717769
51,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,60,Canada,<=50K,0.8525062819796573,0.5874937097912897,0.5008420782206081
35,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.38373916688547144,0.4196261793932908
29,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,20,United-States,<=50K,0.8525062819796573,0.34368325410645184,0.29299213313696104
34,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,<=50K,0.8525062819796573,0.47236930386579157,0.4026977989599449
41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,<=50K,1.093519284984871,0.543795079656491,0.594650406684257
35,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,<=50K,1.093519284984871,0.4966983505527065,0.5431492251495604
26,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.4614103997563527,0.5045611704261502
54,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,<=50K,1.093519284984871,0.5156849314878591,0.5639114175580758
52,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.4670268381140291,0.5107028540831982
50,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,20,United-States,<=50K,1.093519284984871,0.372450377393729,0.40728167037993585
31,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.4682597148247519,0.5120510285423823
38,Federal-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.44784875592251105,0.48973125135774825
30,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.4668898518110721,0.5105530569191359
34,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.5623693038597916,0.6149616790541989
31,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,57,United-States,<=50K,1.093519284984871,0.5463209393137514,0.5974124829306364
52,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,38,United-States,<=50K,1.093519284984871,0.45784316464473507,0.5006603300375212
54,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.46976656414138884,0.513698797329691
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,44,United-States,<=50K,1.093519284984871,0.4662161028610991,0.5098162994491021
39,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.44921861893619086,0.49122922298099464
29,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.4955199887953923,0.5418606638432486
45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.45743779701827014,0.5002170527204733
34,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,55,United-States,<=50K,1.093519284984871,0.5112468548874969,0.5590582952073396
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Poland,<=50K,1.093519284984871,0.44784875592251105,0.48973125135774825
39,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.35921861894219087,0.3928124873389174
61,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,20,United-States,<=50K,1.093519284984871,0.38751887054420747,0.42375935823564653
43,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.3946980709949104,0.43160995237926225
35,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.4737391668794714,0.518042915035368
46,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K,1.093519284984871,0.5347260273764202,0.5847332231194635
38,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.44784875592251105,0.48973125135774825
42,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,48,United-States,<=50K,1.093519284984871,0.4900629018544066,0.5358932340334417
34,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,10,United-States,<=50K,1.093519284984871,0.39461420182238094,0.4315182398216856
29,Private,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.2855199888093922,0.3122216140117349
32,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,30,United-States,<=50K,1.093519284984871,0.3337112104979616,0.3649196442951667
60,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,34,United-States,<=50K,1.093519284984871,0.45043472181558597,0.4925590549321388
49,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.4629172490729896,0.506208939213459
53,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,45,United-States,<=50K,1.093519284984871,0.4913558848009441,0.537307135820637
56,Private,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.3225062901787486,0.35266684783938845
48,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.40154738606330964,0.4390998104954943
32,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,Iran,<=50K,1.093519284984871,0.5596295778324318,0.6119657358077061
42,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.4533282079772305,0.49572313785073396
32,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,42,United-States,<=50K,1.093519284984871,0.5388132513037259,0.5892026813060239
28,Local-gov,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,40,England,<=50K,1.093519284984871,0.5241501257797124,0.5731682707673613
